id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
215775862,2f0e7259-a8e0-4e6a-948f-0f2cd17da052,2024/04/27 1:16 PM,2024-04-27,2024-04-27 20:16:00 UTC,Pacific Time (US & Canada),231709,thunefeld,W. Terry Hunefeld,2024-05-14 20:18:24 UTC,2024-05-19 03:07:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215775862,https://inaturalist-open-data.s3.amazonaws.com/photos/381529732/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.2351367375,-116.7638453492,2914,,,,28984,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216336603,8633e451-7d74-4622-88db-fb75fb076b52,2023-07-05 07:35:28-07:00,2023-07-05,2023-07-05 14:35:28 UTC,Pacific Time (US & Canada),274598,cooperbiological,Travis Cooper,2024-05-17 16:42:56 UTC,2024-05-17 20:33:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216336603,https://inaturalist-open-data.s3.amazonaws.com/photos/382591725/medium.jpg,,"","",1,0,false,3,"California, US",33.2455252097,-117.4801126812,4,,,,28984,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216349071,4314c2ec-83b7-48e4-9b90-7672a2fb0565,2024-05-14 21:11:08-07:00,2024-05-14,2024-05-15 04:11:08 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-17 17:45:22 UTC,2024-05-17 20:32:56 UTC,research,,https://www.inaturalist.org/observations/216349071,https://static.inaturalist.org/photos/382614353/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.4452708721,-116.8345040365,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216349505,49820b82-445e-454e-86aa-548011b2f0f6,2024-05-14 21:00:40-07:00,2024-05-14,2024-05-15 04:00:40 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-17 17:47:03 UTC,2024-05-21 06:42:34 UTC,research,,https://www.inaturalist.org/observations/216349505,https://static.inaturalist.org/photos/384211762/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.5243121612,-116.8336747228,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216349788,e2a83dd2-ec01-4a7b-9baf-fc60c5aef183,2024-05-14 21:04:17-07:00,2024-05-14,2024-05-15 04:04:17 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-17 17:48:21 UTC,2024-06-04 19:57:33 UTC,research,,https://www.inaturalist.org/observations/216349788,https://static.inaturalist.org/photos/384184945/medium.jpg,,"","",2,0,false,3,"Cleveland National Forest, US-CA, US",33.5218461227,-116.9405880343,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216796986,634e4f49-cde3-422c-b78a-ed2fc3191486,2024/05/18 9:22 PM,2024-05-18,2024-05-19 04:22:00 UTC,Pacific Time (US & Canada),3090,zabbey,Zack Abbey,2024-05-19 14:49:03 UTC,2024-07-28 01:31:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/216796986,https://inaturalist-open-data.s3.amazonaws.com/photos/383451948/medium.jpg,,"",,2,0,false,,"Ventura County, US-CA, US",34.4793618807,-119.0543422156,50,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216875670,25ffd3aa-d0cf-4c9e-9f57-724307f9ea9f,2024/05/18 7:29 PM,2024-05-18,2024-05-19 02:29:00 UTC,Pacific Time (US & Canada),583493,tothemax,Max Roberts,2024-05-19 19:24:21 UTC,2024-05-20 01:35:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216875670,https://inaturalist-open-data.s3.amazonaws.com/photos/383582410/medium.jpg,,"","Around 10 yearlings seen on the stream bank. Some were hopping around, but at least 5 were spooked out of the sand. Photo 4 shows one of the sand depressions where one of the toads fled from.",1,0,false,,"Ventura County, US-CA, US",34.58357671,-119.0155836544,59,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216875683,812fb29c-4b12-47db-984b-56c224d26955,2024/05/18 8:24 PM,2024-05-18,2024-05-19 03:24:00 UTC,Pacific Time (US & Canada),583493,tothemax,Max Roberts,2024-05-19 19:24:23 UTC,2024-05-20 01:34:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216875683,https://inaturalist-open-data.s3.amazonaws.com/photos/383582642/medium.jpg,,"","Dozens seen hopping around on the stream bank and in the sand. Some were seen coming out from the sand (photos 5 and 6), where they were presumably hiding during the day.",1,0,false,,"Ventura County, US-CA, US",34.5344556185,-119.0527519544,76,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216875701,d0ee4458-7f90-4841-8ab2-36194070ab8c,2024/05/18 8:59 PM,2024-05-18,2024-05-19 03:59:00 UTC,Pacific Time (US & Canada),583493,tothemax,Max Roberts,2024-05-19 19:24:27 UTC,2024-05-20 01:34:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216875701,https://inaturalist-open-data.s3.amazonaws.com/photos/383583063/medium.jpg,,"",yearling with a California Treefrog hanging on in amplexus.,1,0,false,,"Ventura County, US-CA, US",34.481152994,-119.0984128635,15,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216875720,08f917a1-0fb9-498a-a365-595cd210cba8,2024/05/18 9:21 PM,2024-05-18,2024-05-19 04:21:00 UTC,Pacific Time (US & Canada),583493,tothemax,Max Roberts,2024-05-19 19:24:29 UTC,2024-05-24 02:09:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216875720,https://inaturalist-open-data.s3.amazonaws.com/photos/383583630/medium.jpg,,"",Found around 80ft from the stream.,2,0,false,,"Ventura County, US-CA, US",34.4163432982,-119.0948394531,15,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216883421,fd03accc-aa43-420c-b465-4f4467ffe77c,2024/05/06 9:17 PM,2024-05-06,2024-05-07 04:17:00 UTC,Tijuana,540624,taco_night,"",2024-05-19 19:52:25 UTC,2024-05-28 01:04:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216883421,https://inaturalist-open-data.s3.amazonaws.com/photos/383607990/medium.jpg,,"",,1,0,false,,"San Quintín, B.C., Mexico",30.8350775813,-115.6152182682,22042,,,,22042,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
216920114,200ab8f4-1519-4227-add8-08798f7bb8d4,2024/05/14 4:55 PM,2024-05-14,2024-05-14 23:55:00 UTC,Pacific Time (US & Canada),7873127,lmctague1,Laine McTague,2024-05-19 22:18:22 UTC,2024-08-12 01:12:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216920114,https://static.inaturalist.org/photos/383670636/medium.jpg,,"","",1,0,false,,"Ventura County, US-CA, US",34.582900035,-119.063674852,,,,,28818,obscured,obscured,true,,"",,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217047292,06497c93-2eef-4a4e-a0fe-b4df7acb883c,2023-07-04 09:07:42-07:00,2023-07-04,2023-07-04 16:07:42 UTC,Pacific Time (US & Canada),274598,cooperbiological,Travis Cooper,2024-05-20 13:14:36 UTC,2024-06-21 20:39:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/217047292,https://inaturalist-open-data.s3.amazonaws.com/photos/383925237/medium.jpg,,"","",4,0,false,3,"San Diego County, US-CA, US",33.2557368702,-116.8576220856,5,,,,28984,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217291459,6cd313d5-6a62-4c84-a515-741f44ca05ab,2024-05-20 20:46:33,2024-05-20,2024-05-21 03:46:33 UTC,Tijuana,935806,bootgoofin,Lupita Solano,2024-05-21 14:37:02 UTC,2024-05-22 14:58:23 UTC,research,,https://www.inaturalist.org/observations/217291459,https://static.inaturalist.org/photos/384386693/medium.jpeg,,"",,1,0,false,2,"22774 Baja California, Mexico",32.0797992278,-116.0646878694,,,,,,,open,false,gps,gps,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217291537,6af466cf-637d-40b2-bff4-8b0a5f39db9e,2024-05-20 20:43:32,2024-05-20,2024-05-21 03:43:32 UTC,Tijuana,935806,bootgoofin,Lupita Solano,2024-05-21 14:37:34 UTC,2024-05-22 14:58:53 UTC,research,,https://www.inaturalist.org/observations/217291537,https://static.inaturalist.org/photos/384387897/medium.jpeg,,"",,1,0,false,2,"22774 Baja California, Mexico",32.0796649997,-116.0647792,,,,,,,open,false,gps,gps,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217292127,32651e5c-baab-45ad-8003-959f34d27088,2023-07-01 22:13:18,2023-07-01,2023-07-02 05:13:18 UTC,Pacific Time (US & Canada),935806,bootgoofin,Lupita Solano,2024-05-21 14:41:17 UTC,2024-05-23 20:32:09 UTC,research,,https://www.inaturalist.org/observations/217292127,https://static.inaturalist.org/photos/385275540/medium.jpeg,,"",,1,0,false,2,"Los Angeles County, US-CA, US",34.2569367831,-118.0560270082,,,,,28846,obscured,obscured,true,gps,gps,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217292149,eece2569-4e3b-495d-a99d-17460bec4bf5,2023-07-01 21:18:20,2023-07-01,2023-07-02 04:18:20 UTC,Pacific Time (US & Canada),935806,bootgoofin,Lupita Solano,2024-05-21 14:41:24 UTC,2024-05-22 21:50:38 UTC,research,,https://www.inaturalist.org/observations/217292149,https://static.inaturalist.org/photos/384388103/medium.jpeg,,"",5 tadpole aggregates,1,0,false,2,"Los Angeles County, US-CA, US",34.2134085322,-118.1488910373,,,,,28846,obscured,obscured,true,gps,gps,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217292339,4a100c25-8fcd-4f16-a0c2-622e9c98d996,2023-07-01 22:13:11,2023-07-01,2023-07-02 05:13:11 UTC,Pacific Time (US & Canada),5791987,sgurley,"",2024-05-21 14:42:38 UTC,2024-05-22 21:50:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/217292339,https://inaturalist-open-data.s3.amazonaws.com/photos/384388528/medium.jpeg,,"",,1,0,false,2,"Los Angeles County, US-CA, US",34.3215178865,-118.0501565955,32,,,,28846,obscured,obscured,true,gps,gps,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217292600,3b81faf9-4ea8-46e1-9a62-67b50ce41c0c,2023-07-01 20:13:58,2023-07-01,2023-07-02 03:13:58 UTC,Pacific Time (US & Canada),935806,bootgoofin,Lupita Solano,2024-05-21 14:44:07 UTC,2024-05-24 20:22:54 UTC,research,,https://www.inaturalist.org/observations/217292600,https://static.inaturalist.org/photos/384389119/medium.jpeg,,"",Young Tadpoles aggregate,1,0,false,2,"Los Angeles County, US-CA, US",34.3188721707,-118.0597350321,,,,,28846,obscured,obscured,true,,,,Los Angeles,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217420379,3deba556-61b2-40d0-88fa-f542adc16ead,2024-05-21 15:37:53,2024-05-21,2024-05-21 22:37:53 UTC,Tijuana,935806,bootgoofin,Lupita Solano,2024-05-22 03:17:15 UTC,2024-06-13 03:17:42 UTC,research,,https://www.inaturalist.org/observations/217420379,https://static.inaturalist.org/photos/384634940/medium.jpeg,,"",,1,0,false,2,"Ensenada, MX-BN, MX",32.0661439312,-116.1714402253,,,,,29146,obscured,open,true,gps,gps,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217436976,01ea4d25-d7e2-4c0f-9b9f-aef6c1505e23,2024-05-21 22:33:00-07:00,2024-05-21,2024-05-22 05:33:00 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-22 06:02:32 UTC,2024-05-22 12:11:10 UTC,research,,https://www.inaturalist.org/observations/217436976,https://static.inaturalist.org/photos/384666994/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.4812402396,-116.8901758211,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217437251,1fcaf33f-e2ab-4c36-95c3-413df1ceaaf8,2024-05-21 22:35:48-07:00,2024-05-21,2024-05-22 05:35:48 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-22 06:06:30 UTC,2024-05-22 12:11:07 UTC,research,,https://www.inaturalist.org/observations/217437251,https://static.inaturalist.org/photos/384667634/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.5357788391,-116.997136086,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217437310,23657b66-7824-4077-86a5-183e601ea441,2024-05-21 22:41:31-07:00,2024-05-21,2024-05-22 05:41:31 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-22 06:07:16 UTC,2024-05-22 12:11:03 UTC,research,,https://www.inaturalist.org/observations/217437310,https://static.inaturalist.org/photos/384667773/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.5418051112,-116.9056358777,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217437463,6c096592-9d4f-4b64-9de0-c68141511942,2024-05-21 22:46:24-07:00,2024-05-21,2024-05-22 05:46:24 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-22 06:09:48 UTC,2024-05-22 12:10:55 UTC,research,,https://www.inaturalist.org/observations/217437463,https://static.inaturalist.org/photos/384668181/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.4587729404,-116.9475654869,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217437578,38ade065-3eb9-4f26-8931-7fd84207b0f9,2024-05-21 22:48:08-07:00,2024-05-21,2024-05-22 05:48:08 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-22 06:11:08 UTC,2024-05-22 12:10:52 UTC,research,,https://www.inaturalist.org/observations/217437578,https://static.inaturalist.org/photos/384668407/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.5290054284,-116.8638163207,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217437667,fbdabe2f-bb63-46a4-ab2a-c1a1b383a330,2024-05-21 22:57:15-07:00,2024-05-21,2024-05-22 05:57:15 UTC,Pacific Time (US & Canada),2467441,b0tanica,Stephen Wolf,2024-05-22 06:12:42 UTC,2024-05-22 12:10:49 UTC,research,,https://www.inaturalist.org/observations/217437667,https://static.inaturalist.org/photos/384668665/medium.jpg,,"","",1,0,false,3,"Cleveland National Forest, US-CA, US",33.459710297,-116.8920232245,4,,,,28957,,obscured,true,,,,Riverside,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
217505458,2e6c7c74-a263-4566-afa8-827ffd64e2f6,2024-05-06 21:16:55-07:00,2024-05-06,2024-05-07 04:16:55 UTC,Tijuana,1838407,sterdobber,Alistair Dobson,2024-05-22 15:30:07 UTC,2024-05-25 04:21:09 UTC,research,,https://www.inaturalist.org/observations/217505458,https://static.inaturalist.org/photos/384792731/medium.jpg,,"","",2,0,false,3,"Ensenada, B.C., MX",30.971925,-115.7431333333,4,,,,4,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
218264209,17d0f174-1ed0-40e3-a2db-3b9df6c05a68,2024/05/25 3:36 PM,2024-05-25,2024-05-25 22:36:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,"",2024-05-26 01:32:55 UTC,2024-05-26 05:36:51 UTC,research,,https://www.inaturalist.org/observations/218264209,https://static.inaturalist.org/photos/386211893/medium.jpg,,"","Oak Glen Preserve and Southern California Montane Botanical Garden, Oak Glen Preserve, Oak Glen, San Bernardino Mountains, San Bernardino National Forest, San Bernardino County, California",1,0,false,,"California, US",34.1077301864,-116.827158676,,,,,28874,,obscured,true,,,,San Bernardino,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
218266705,a1b6a6dd-bf44-4c35-bead-12f08265f95e,2024/05/25 3:35 PM,2024-05-25,2024-05-25 22:35:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,"",2024-05-26 01:46:35 UTC,2024-11-21 05:03:15 UTC,research,,https://www.inaturalist.org/observations/218266705,https://static.inaturalist.org/photos/386216265/medium.jpg,,"","Oak Glen Preserve and Southern California Montane Botanical Garden, Oak Glen Preserve, Oak Glen, San Bernardino Mountains, San Bernardino National Forest, San Bernardino County, California",1,0,false,,"California, US",34.0837271954,-116.8359204376,,,,,28874,,obscured,true,,,,San Bernardino,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
218827718,a376e313-30ee-484f-a7cb-f006eff1db69,2024-05-21 09:40:00-07:00,2024-05-21,2024-05-21 16:40:00 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2024-05-28 04:57:03 UTC,2024-07-11 19:52:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/218827718,https://inaturalist-open-data.s3.amazonaws.com/photos/387271030/medium.jpg,,"","",1,0,false,3,"Ensenada, B.C., MX",32.0757445096,-116.0643388333,50,,,,50,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
218944941,2bdadb19-086f-4c86-9340-bd4ac71281dc,2024-05-21 15:41:16,2024-05-21,2024-05-21 22:41:16 UTC,Tijuana,653333,landyfigueroa,Landy Figueroa,2024-05-28 18:11:40 UTC,2024-06-04 17:54:32 UTC,research,,https://www.inaturalist.org/observations/218944941,https://static.inaturalist.org/photos/387483853/medium.jpeg,,"",5 tadpoles observed,1,0,false,2,"Ensenada, MX-BN, MX",32.15875358,-116.13700341,5,,,,5,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
218946565,1d69f1c6-f21f-40ce-80fc-12304df22468,2024-05-21 21:21:25,2024-05-21,2024-05-22 04:21:25 UTC,Tijuana,653333,landyfigueroa,Landy Figueroa,2024-05-28 18:20:12 UTC,2024-06-13 03:15:51 UTC,research,,https://www.inaturalist.org/observations/218946565,https://static.inaturalist.org/photos/387484015/medium.jpeg,,"",Male adult,1,0,false,2,"Ensenada, MX-BN, MX",32.07711864,-116.06331474,4,,,,4,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
219167097,3698ef3b-1a14-4e24-87a0-c3331da64f7e,2024-05-25 21:07:15,2024-05-25,2024-05-26 04:07:15 UTC,Pacific Time (US & Canada),5291005,andrew1894,Andrew Litak,2024-05-29 18:49:55 UTC,2024-06-18 18:30:33 UTC,research,,https://www.inaturalist.org/observations/219167097,https://static.inaturalist.org/photos/387898156/medium.jpeg,,"",,3,1,false,2,"Ventura County, US-CA, US",34.5506072638,-119.0456953489,8930,,,,28818,,obscured,true,gps,gps,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
219926099,c4c0b87c-fa9d-482a-beb1-91519e140b1c,2024-05-09 20:44:15-07:00,2024-05-09,2024-05-10 03:44:15 UTC,Tijuana,322015,parangatang,Brandon Pang,2024-06-02 05:36:12 UTC,2024-06-02 15:21:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219926099,https://inaturalist-open-data.s3.amazonaws.com/photos/389322602/medium.jpg,,"","",1,0,false,3,"Rancho Meling, Ensenada, B.C., MX",30.9718583333,-115.7442866667,3,,,,3,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
220090723,d2a17a65-4070-446a-9bd0-2e849dd7a341,2024-06-01 15:57:40-07:00,2024-06-01,2024-06-01 22:57:40 UTC,Pacific Time (US & Canada),151342,joeycurti3,Joey Curti,2024-06-02 20:28:00 UTC,2024-06-02 20:43:31 UTC,research,,https://www.inaturalist.org/observations/220090723,https://static.inaturalist.org/photos/389627225/medium.jpg,,"","",1,0,false,3,"Ventura County, US-CA, US",34.5212520837,-119.0972348418,4,,,,28818,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
220128541,41094b21-b125-409e-aaab-2092c88fe68c,2024-06-02 14:36:14-07:00,2024-06-02,2024-06-02 21:36:14 UTC,Pacific Time (US & Canada),1773517,hgarcia3,"",2024-06-02 23:13:55 UTC,2024-06-18 19:16:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/220128541,https://inaturalist-open-data.s3.amazonaws.com/photos/389699918/medium.jpg,,"","",2,0,false,3,"Ventura County, US-CA, US",34.6100838133,-119.3447710723,5934,,,,28790,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
220318772,605d5a31-088f-4016-add6-457f2d4a6246,2024-06-02 15:18:22-07:00,2024-06-02,2024-06-02 22:18:22 UTC,Pacific Time (US & Canada),7719901,milkybee,,2024-06-03 19:46:44 UTC,2024-07-23 05:55:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/220318772,https://inaturalist-open-data.s3.amazonaws.com/photos/390058505/medium.jpg,,"","",1,0,false,3,"Ventura County, US-CA, US",34.5712591359,-119.0280890526,4,,,,28818,,obscured,true,,,,Ventura,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
